id_venta,id_cliente,id_producto,fecha,cantidad,precio_total
1268,19,2,2023-01-23,1.0,2825.68
1269,683,8,2023-03-25,2.0,1327.32
1270,450,29,2023-01-13,4.0,411.15
1271,74,11,2023-02-16,1.0,3667.27
1272,573,37,2023-02-13,3.0,1530.45
1273,939,18,2023-02-01,2.0,2289.25
1274,665,50,2023-01-26,1.0,681.95
1275,276,14,2023-02-22,4.0,4022.61
1276,48,10,2023-01-14,4.0,2849.38
1277,211,35,2023-02-21,2.0,4512.85
1278,855,9,2023-02-05,4.0,2502.58
1279,920,35,2023-01-08,3.0,4710.06
1280,651,11,2023-02-09,3.0,4464.75
1281,622,44,2023-03-27,1.0,2903.48
1282,994,12,2023-01-22,4.0,4672.77
1283,695,3,2023-01-16,3.0,1649.29
1284,540,39,2023-03-01,2.0,1859.93
1285,709,14,2023-03-01,4.0,275.12
1286,191,28,2023-01-10,1.0,2966.54
1287,315,11,2023-01-25,2.0,3623.52
1288,901,39,2023-01-31,2.0,3878.92
1289,563,25,2023-01-21,2.0,791.59
1290,661,21,2023-03-22,3.0,2248.59
1291,780,10,2023-02-02,2.0,925.47
1292,562,43,2023-01-31,3.0,3327.53
1293,900,15,2023-03-31,2.0,831.83
1294,758,19,2023-01-21,3.0,4525.61
1295,113,48,2023-02-05,4.0,1191.64
1296,170,22,2023-03-06,3.0,1492.44
1297,468,21,2023-01-04,3.0,4261.99
1298,678,44,2023-03-09,4.0,2319.41
1299,921,32,2023-03-31,2.0,168.78
1300,14,50,2023-01-04,4.0,2498.2
1301,715,23,2023-01-09,2.0,468.49
1302,288,13,2023-01-30,3.0,4927.46
1303,907,5,2023-02-14,2.0,2961.15
1304,189,4,2023-01-04,3.0,1319.84
1305,914,28,2023-03-10,2.0,2840.4
1306,155,14,2023-01-23,3.0,430.49
1307,567,8,2023-01-16,3.0,4009.46
1308,694,9,2023-01-22,1.0,4630.37
1309,722,35,2023-03-13,2.0,4378.5
1310,888,37,2023-02-17,2.0,1741.7
1311,471,21,2023-03-03,1.0,1662.55
1312,75,18,2023-03-01,3.0,223.68
1313,277,33,2023-03-21,3.0,3274.43
1314,940,8,2023-01-05,1.0,2697.78
1315,645,49,2023-03-21,1.0,2323.76
1316,343,17,2023-01-07,4.0,4542.77
1317,425,43,2023-02-20,3.0,881.0
1318,571,31,2023-03-06,4.0,97.85
1319,511,34,2023-01-09,2.0,412.92
1320,857,6,2023-03-23,4.0,1155.69
1321,182,22,2023-02-14,1.0,214.76
1322,458,14,2023-02-16,1.0,2539.08
1323,918,3,2023-03-08,1.0,1604.75
1324,851,12,2023-01-24,1.0,943.39
1325,833,36,2023-01-10,4.0,3762.92
1326,64,12,2023-03-14,4.0,1062.03
1327,839,45,2023-03-18,4.0,3453.65
1328,260,2,2023-02-17,1.0,1778.86
1329,193,2,2023-02-04,1.0,2583.55
1330,655,15,2023-02-23,3.0,4672.64
1331,616,23,2023-03-28,3.0,234.89
1332,972,29,2023-03-22,1.0,2526.31
1333,406,17,2023-03-12,3.0,4279.39
1334,726,32,2023-01-16,2.0,2960.47
1335,754,7,2023-02-22,2.0,1420.51
1336,943,30,2023-02-09,1.0,2018.52
1337,721,28,2023-01-20,4.0,3417.31
1338,93,14,2023-03-29,2.0,4459.52
1339,430,44,2023-03-10,2.0,253.28
1340,654,30,2023-02-14,4.0,404.12
1341,434,17,2023-01-06,3.0,1659.01
1342,404,32,2023-03-10,4.0,1202.26
1343,434,46,2023-02-18,3.0,1361.41
1344,112,6,2023-02-08,3.0,1145.29
1345,929,24,2023-01-02,4.0,1019.33
1346,375,6,2023-02-08,3.0,696.59
1347,59,27,2023-01-21,2.0,4673.07
1348,43,18,2023-02-09,1.0,763.74
1349,207,24,2023-03-23,3.0,1061.8
1350,780,37,2023-02-23,2.0,1269.02
1351,296,24,2023-01-12,4.0,4668.42
1352,118,38,2023-03-22,3.0,3790.78
1353,532,34,2023-02-06,2.0,3959.01
1354,222,40,2023-02-07,3.0,568.55
1355,166,47,2023-01-15,4.0,4189.73
1356,643,15,2023-01-07,1.0,2070.56
1357,156,11,2023-03-19,3.0,1350.97
1358,184,22,2023-02-19,1.0,2899.96
1359,90,24,2023-03-06,3.0,4119.81
1360,94,1,2023-03-08,3.0,3904.33
1361,13,18,2023-02-13,4.0,4455.49
1362,973,44,2023-01-31,3.0,4644.25
1363,834,12,2023-02-12,2.0,1228.7
1364,805,43,2023-03-18,2.0,2148.1
1365,945,28,2023-02-17,1.0,122.41
1366,742,40,2023-03-23,1.0,4402.64
1367,834,7,2023-03-22,2.0,815.13
1368,804,23,2023-03-22,1.0,4314.3
1369,438,21,2023-03-02,1.0,1680.47
1370,538,34,2023-03-16,2.0,1872.26
1371,587,11,2023-03-25,2.0,243.7
1372,968,22,2023-01-10,2.0,1668.05
1373,876,42,2023-01-29,4.0,4447.4
1374,936,35,2023-02-17,4.0,176.46
1375,811,29,2023-03-22,2.0,2061.32
1376,150,42,2023-03-03,3.0,205.43
1377,660,28,2023-01-13,2.0,1886.07
1378,8,18,2023-02-13,4.0,904.57
1379,29,14,2023-02-16,1.0,1298.48
1380,296,18,2023-03-05,3.0,4394.11
1381,986,28,2023-02-22,3.0,2208.44
1382,926,24,2023-03-31,1.0,1405.3
1383,721,8,2023-03-18,3.0,2967.22
1384,640,42,2023-03-17,1.0,753.43
1385,340,45,2023-02-13,4.0,1333.99
1386,628,8,2023-01-28,3.0,2753.93
1387,439,4,2023-01-02,3.0,1225.74
1388,144,27,2023-02-26,1.0,3411.68
1389,942,36,2023-02-26,1.0,2482.88
1390,830,5,2023-02-03,4.0,3871.35
1391,747,33,2023-03-28,1.0,4743.81
1392,519,49,2023-02-27,1.0,623.23
1393,976,34,2023-02-21,4.0,1706.59
1394,45,30,2023-01-29,2.0,1631.77
1395,955,8,2023-02-04,2.0,798.36
1396,239,39,2023-03-16,1.0,4061.0
1397,952,47,2023-02-17,4.0,3811.4
1398,944,26,2023-02-02,2.0,2447.91
1399,155,37,2023-03-16,4.0,2711.97
1400,181,34,2023-03-14,1.0,344.74
1401,215,7,2023-03-19,1.0,2799.76
1402,88,40,2023-01-09,4.0,3967.14
1403,256,28,2023-02-17,3.0,2890.45
1404,511,39,2023-03-08,1.0,1363.27
1405,73,39,2023-03-24,1.0,3354.36
1406,931,28,2023-02-05,1.0,1839.37
1407,179,14,2023-03-12,1.0,2747.12
1408,212,50,2023-02-13,4.0,2463.45
1409,805,38,2023-03-23,4.0,1936.82
1410,234,4,2023-03-01,4.0,3608.45
1411,465,42,2023-03-04,4.0,4425.19
1412,751,18,2023-01-05,3.0,75.8
1413,223,44,2023-03-28,4.0,4671.4
1414,631,48,2023-03-27,4.0,2582.0
1415,825,25,2023-03-31,1.0,3518.62
1416,264,7,2023-03-17,3.0,4285.34
1417,207,38,2023-02-09,1.0,2362.16
1418,607,28,2023-01-19,3.0,4183.12
1419,885,5,2023-02-16,2.0,929.22
1420,734,3,2023-03-06,3.0,837.88
1421,366,44,2023-03-08,3.0,3304.48
1422,276,31,2023-01-18,1.0,4357.21
1423,380,47,2023-02-19,3.0,4467.51
1424,743,42,2023-01-30,3.0,3236.52
1425,309,20,2023-03-07,1.0,2651.17
1426,631,19,2023-01-05,2.0,1690.4
1427,268,48,2023-02-11,2.0,4901.0
1428,945,11,2023-03-25,2.0,1632.49
1429,785,40,2023-01-05,3.0,3733.72
1430,64,3,2023-02-19,1.0,2683.31
1431,810,23,2023-03-26,2.0,3062.14
1432,350,7,2023-02-27,2.0,1997.73
1433,925,23,2023-03-20,2.0,4825.87
1434,915,7,2023-03-25,2.0,2879.83
1435,494,46,2023-01-08,1.0,4692.05
1436,523,34,2023-01-31,2.0,87.58
1437,98,42,2023-01-12,3.0,2884.72
1438,946,19,2023-01-21,3.0,3600.08
1439,71,9,2023-03-03,1.0,3738.15
1440,364,48,2023-03-31,4.0,4529.64
1441,570,18,2023-02-02,2.0,71.79
1442,802,41,2023-01-26,2.0,51.63
1443,763,48,2023-03-31,3.0,2387.7
1444,276,45,2023-02-09,1.0,195.0
1445,50,42,2023-03-06,4.0,4873.94
1446,358,25,2023-02-28,3.0,1149.22
1447,728,14,2023-01-15,4.0,2389.69
1448,906,44,2023-01-01,1.0,352.63
1449,928,25,2023-01-11,1.0,2634.14
1450,564,19,2023-02-24,1.0,1930.78
1451,783,39,2023-01-02,3.0,271.07
1452,485,15,2023-03-06,1.0,1708.87
1453,84,16,2023-02-13,3.0,1987.61
1454,899,27,2023-01-16,3.0,4950.11
1455,805,40,2023-01-22,2.0,1079.04
1456,638,10,2023-01-18,3.0,2746.66
1457,808,4,2023-02-16,3.0,4937.21
1458,584,19,2023-03-22,2.0,3970.5
1459,296,28,2023-01-30,4.0,4967.17
1460,236,21,2023-01-10,2.0,4843.08
1461,56,47,2023-02-27,2.0,2473.22
1462,919,14,2023-03-03,1.0,3497.06
1463,360,33,2023-03-26,1.0,596.69
1464,907,48,2023-03-21,2.0,2233.69
1465,110,10,2023-01-06,1.0,4054.64
1466,192,19,2023-03-08,2.0,2551.41
1467,904,30,2023-02-10,1.0,3528.36
1468,93,22,2023-02-12,3.0,3741.47
1469,862,3,2023-03-26,1.0,1304.67
1470,568,37,2023-03-18,1.0,4384.71
1471,60,41,2023-01-18,3.0,2326.12
1472,650,18,2023-02-27,2.0,1090.42
1473,39,11,2023-03-01,1.0,4333.81
1474,540,48,2023-03-29,1.0,2118.2
1475,49,2,2023-01-27,3.0,3764.05
1476,420,12,2023-03-09,3.0,2762.76
1477,637,6,2023-01-22,3.0,1940.27
1478,13,43,2023-01-24,4.0,4058.89
1479,992,40,2023-02-09,3.0,2943.13
1480,36,44,2023-03-15,2.0,1983.28
1481,101,29,2023-03-07,1.0,592.51
1482,794,30,2023-02-09,1.0,4482.45
1483,86,2,2023-01-06,4.0,225.57
1484,516,9,2023-01-18,1.0,4322.78
1485,223,47,2023-03-22,1.0,1831.81
1486,338,2,2023-03-28,2.0,3214.73
1487,960,29,2023-01-30,1.0,4614.89
1488,166,33,2023-01-21,2.0,800.95
1489,383,10,2023-03-03,4.0,2856.4
1490,856,34,2023-01-10,2.0,3833.94
1491,895,44,2023-01-13,3.0,3800.04
1492,376,8,2023-03-17,3.0,2651.88
1493,471,37,2023-01-09,4.0,3142.46
1494,790,33,2023-03-09,1.0,3799.76
1495,642,47,2023-02-08,2.0,4213.09
1496,31,6,2023-01-24,3.0,3820.97
1497,375,44,2023-02-03,2.0,1802.32
1498,11,40,2023-03-02,3.0,4983.8
1499,988,45,2023-02-10,2.0,2200.79
1500,302,19,2023-01-05,1.0,171.1
1501,96,32,2023-03-20,4.0,1844.95
1502,190,27,2023-02-19,1.0,682.53
1503,453,1,2023-01-04,2.0,651.14
1504,192,43,2023-02-20,3.0,1443.6
1505,486,33,2023-02-21,3.0,314.21
1506,266,40,2023-02-08,4.0,3458.14
1507,424,32,2023-01-08,1.0,416.24
1508,128,5,2023-02-14,1.0,1056.28
1509,238,17,2023-03-29,1.0,509.85
1510,920,8,2023-01-28,3.0,362.68
1511,355,42,2023-01-27,4.0,1375.37
1512,940,34,2023-03-06,3.0,2880.9
1513,112,9,2023-02-03,1.0,4825.19
1514,828,23,2023-03-22,2.0,4384.01
1515,446,35,2023-03-03,3.0,4385.87
1516,343,50,2023-03-03,4.0,921.53
1517,145,7,2023-02-07,1.0,1361.29
1518,65,15,2023-01-26,2.0,428.15
1519,247,20,2023-01-24,3.0,3903.42
1520,735,50,2023-02-08,2.0,395.59
1521,991,25,2023-01-21,2.0,2805.64
1522,490,3,2023-02-16,4.0,1276.98
1523,825,46,2023-02-17,3.0,1255.06
1524,439,24,2023-01-13,4.0,4954.09
1525,106,34,2023-01-03,1.0,3796.06
1526,181,46,2023-02-01,2.0,4192.85
1527,184,22,2023-02-04,4.0,2881.31
1528,226,11,2023-01-19,4.0,4361.52
1529,777,48,2023-01-14,1.0,3245.18
1530,790,8,2023-02-17,3.0,4733.56
1531,909,39,2023-03-27,4.0,1442.63
1532,89,43,2023-03-22,2.0,2996.83
1533,688,35,2023-03-09,2.0,3466.15
1534,530,49,2023-02-14,2.0,1995.04
1535,371,46,2023-01-19,2.0,4404.55
1536,972,38,2023-03-05,4.0,4900.03
1537,936,8,2023-03-07,2.0,2494.16
1538,913,37,2023-03-20,4.0,1983.67
1539,399,27,2023-03-07,3.0,2386.09
1540,106,28,2023-03-16,2.0,4271.05
1541,271,40,2023-02-14,3.0,3245.07
1542,975,34,2023-03-28,4.0,271.62
1543,831,32,2023-03-15,1.0,2733.74
1544,503,15,2023-03-08,3.0,135.64
1545,679,44,2023-03-10,2.0,3903.75
1546,525,17,2023-01-03,1.0,1675.15
1547,849,33,2023-02-07,3.0,2386.44
1548,32,47,2023-03-18,4.0,4003.46
1549,393,46,2023-02-11,4.0,279.92
1550,40,16,2023-03-24,4.0,834.78
1551,660,29,2023-02-09,3.0,2019.9
1552,218,9,2023-02-19,4.0,1188.13
1553,731,33,2023-02-04,3.0,1722.61
1554,981,49,2023-01-24,2.0,4990.96
1555,82,29,2023-03-29,2.0,4135.8
1556,845,13,2023-01-17,3.0,4425.31
1557,720,21,2023-02-09,3.0,4688.42
1558,201,21,2023-03-15,1.0,1737.63
1559,447,5,2023-03-07,4.0,1520.53
1560,844,10,2023-02-13,2.0,1208.61
1561,428,6,2023-01-23,2.0,4159.08
1562,38,13,2023-01-06,1.0,3413.78
1563,211,1,2023-03-07,3.0,1219.05
1564,444,20,2023-01-21,3.0,1916.12
1565,327,47,2023-02-04,1.0,2558.22
1566,761,46,2023-01-29,4.0,2664.29
1567,227,8,2023-01-07,3.0,4449.2
1568,48,10,2023-02-22,3.0,1933.8
1569,18,9,2023-02-06,4.0,4547.19
1570,912,49,2023-01-23,4.0,2234.77
1571,439,41,2023-01-08,1.0,3744.54
1572,807,3,2023-03-17,1.0,4654.76
1573,708,11,2023-02-17,1.0,4542.5
1574,187,12,2023-01-10,3.0,331.92
1575,345,10,2023-03-20,1.0,1068.24
1576,224,25,2023-01-24,3.0,2410.68
1577,830,49,2023-03-31,2.0,2186.19
1578,488,49,2023-02-16,4.0,3222.41
1579,909,25,2023-02-22,4.0,4726.31
1580,877,11,2023-02-08,2.0,606.4
1581,849,36,2023-03-08,1.0,2286.7
1582,229,39,2023-03-07,3.0,1002.43
1583,390,26,2023-01-06,3.0,4475.83
1584,979,14,2023-01-21,3.0,4824.67
1585,589,39,2023-03-14,4.0,2419.57
1586,188,40,2023-03-15,1.0,564.85
1587,858,1,2023-02-05,3.0,3937.21
1588,270,4,2023-01-03,3.0,3500.85
1589,607,30,2023-03-29,3.0,1805.62
1590,310,12,2023-03-27,2.0,4442.67
1591,132,35,2023-03-19,3.0,4880.37
1592,551,13,2023-02-11,2.0,2811.38
1593,72,31,2023-02-14,3.0,2850.35
1594,793,38,2023-02-13,3.0,1522.69
1595,845,43,2023-02-02,3.0,2943.3
1596,672,23,2023-03-01,2.0,2226.23
1597,187,4,2023-03-27,3.0,1545.85
1598,486,16,2023-03-24,1.0,382.57
1599,191,7,2023-03-24,3.0,1300.9
1600,422,22,2023-03-11,2.0,1029.38
1601,120,29,2023-03-24,2.0,2733.11
1602,220,11,2023-03-18,1.0,3028.27
1603,53,33,2023-01-26,4.0,3062.43
1604,734,29,2023-03-27,1.0,1971.5
1605,451,39,2023-01-21,1.0,2135.09
1606,412,12,2023-01-02,2.0,4179.48
1607,643,7,2023-02-16,3.0,2407.35
1608,237,39,2023-01-30,3.0,4939.48
1609,758,42,2023-01-27,4.0,2226.11
1610,738,48,2023-03-12,4.0,3265.43
1611,720,26,2023-01-20,4.0,299.3
1612,406,40,2023-02-19,4.0,3284.03
1613,608,9,2023-01-23,1.0,4264.56
1614,422,41,2023-01-13,1.0,4715.17
1615,712,34,2023-03-22,3.0,4986.74
1616,247,45,2023-01-04,1.0,1446.78
1617,72,13,2023-01-14,3.0,2898.08
1618,830,36,2023-01-20,3.0,2281.05
1619,185,25,2023-01-13,3.0,2840.9
1620,6,24,2023-01-03,3.0,829.39
1621,206,44,2023-03-31,2.0,4287.94
1622,544,17,2023-03-31,3.0,4552.37
1623,611,2,2023-03-23,1.0,2275.83
1624,906,13,2023-03-19,1.0,1438.13
1625,387,31,2023-02-16,1.0,747.13
1626,768,29,2023-01-03,1.0,3434.64
1627,699,50,2023-01-01,2.0,1595.55
1628,76,28,2023-03-31,4.0,4552.22
1629,177,27,2023-01-24,4.0,3371.51
1630,827,15,2023-02-04,3.0,3246.14
1631,799,31,2023-01-14,3.0,2819.04
1632,349,40,2023-03-08,1.0,276.59
1633,255,15,2023-01-13,1.0,4663.02
1634,837,33,2023-02-16,4.0,3158.29
1635,702,20,2023-02-19,4.0,4970.61
1636,308,42,2023-03-19,1.0,2709.91
1637,345,12,2023-03-26,3.0,3565.05
1638,127,37,2023-01-26,2.0,328.24
1639,937,9,2023-01-03,2.0,3177.09
1640,287,23,2023-02-20,4.0,3835.02
1641,766,8,2023-02-09,4.0,3903.65
1642,725,32,2023-03-09,4.0,3862.05
1643,762,48,2023-02-05,2.0,1170.1
1644,596,14,2023-02-20,2.0,4878.22
1645,487,27,2023-01-01,1.0,4976.15
1646,383,25,2023-02-02,3.0,424.2
1647,406,13,2023-01-07,4.0,4685.41
1648,388,21,2023-02-21,1.0,1482.77
1649,525,45,2023-01-11,2.0,3461.96
1650,557,31,2023-01-27,1.0,1723.65
1651,639,37,2023-01-14,2.0,4840.38
1652,938,48,2023-03-27,3.0,552.44
1653,626,43,2023-03-21,2.0,2513.85
1654,945,5,2023-02-15,1.0,2168.84
1655,276,13,2023-03-17,3.0,1663.82
1656,500,28,2023-01-10,2.0,3245.39
1657,717,43,2023-01-24,4.0,698.73
1658,337,25,2023-03-02,2.0,3597.48
1659,950,35,2023-01-18,3.0,4903.93
1660,932,47,2023-03-27,1.0,4032.57
1661,481,39,2023-01-09,3.0,4307.08
1662,897,7,2023-01-17,1.0,1830.2
1663,911,38,2023-02-27,2.0,1658.19
1664,973,32,2023-01-13,2.0,2609.39
1665,273,3,2023-02-19,3.0,276.35
1666,920,45,2023-01-06,4.0,4729.52
1667,58,39,2023-03-26,2.0,761.74
1668,328,37,2023-02-20,4.0,4519.91
1669,731,50,2023-02-05,4.0,463.73
1670,109,22,2023-03-12,3.0,4121.99
1671,279,8,2023-01-25,2.0,802.21
1672,686,17,2023-01-11,4.0,238.75
1673,328,27,2023-02-13,2.0,3611.47
1674,776,33,2023-01-14,1.0,1437.31
1675,315,46,2023-01-29,4.0,3586.76
1676,474,17,2023-03-15,3.0,2797.67
1677,111,42,2023-02-19,3.0,588.6
1678,699,12,2023-01-05,4.0,4664.04
1679,781,48,2023-03-13,2.0,2288.96
1680,935,46,2023-03-10,1.0,3685.51
1681,229,27,2023-03-29,1.0,2530.05
1682,497,48,2023-02-26,3.0,3041.59
1683,156,8,2023-01-26,3.0,1548.73
1684,473,23,2023-01-06,2.0,1041.78
1685,701,42,2023-01-16,3.0,2735.72
1686,272,49,2023-03-01,2.0,2229.08
1687,887,29,2023-01-12,4.0,1981.06
1688,2,50,2023-03-16,1.0,3379.21
1689,758,20,2023-01-03,4.0,3468.01
1690,722,16,2023-03-04,3.0,277.3
1691,511,17,2023-03-05,1.0,1726.79
1692,913,16,2023-03-03,1.0,2088.23
1693,286,19,2023-01-06,4.0,529.62
1694,871,8,2023-01-19,2.0,1217.71
1695,13,38,2023-01-18,1.0,305.63
1696,608,38,2023-03-21,2.0,4981.4
1697,498,29,2023-03-28,4.0,3695.96
1698,733,41,2023-02-12,4.0,482.88
1699,238,36,2023-03-14,2.0,150.23
1700,94,26,2023-01-03,4.0,3610.47
1701,338,31,2023-03-13,1.0,2224.0
1702,781,44,2023-02-07,4.0,3944.64
1703,171,12,2023-03-09,4.0,4621.21
1704,981,17,2023-03-17,1.0,3016.54
1705,606,15,2023-02-13,2.0,976.19
1706,661,9,2023-03-30,4.0,3921.86
1707,624,39,2023-03-21,2.0,4781.27
1708,567,42,2023-03-04,1.0,2922.14
1709,849,48,2023-02-11,2.0,3425.89
1710,936,12,2023-03-05,2.0,1720.5
1711,467,32,2023-02-23,3.0,1938.56
1712,628,25,2023-03-19,3.0,3686.54
1713,143,39,2023-03-18,4.0,4642.47
1714,201,18,2023-03-12,3.0,3163.49
1715,180,15,2023-03-17,3.0,3959.75
1716,714,32,2023-02-06,3.0,899.59
1717,364,6,2023-01-04,2.0,1099.2
1718,479,44,2023-01-02,2.0,2683.57
1719,565,43,2023-02-13,3.0,923.94
1720,471,35,2023-03-08,1.0,3193.23
1721,384,34,2023-03-09,3.0,1493.68
1722,692,38,2023-03-17,1.0,3968.09
1723,926,5,2023-03-24,2.0,4050.15
1724,417,18,2023-03-15,1.0,2345.75
1725,825,16,2023-03-03,2.0,945.01
1726,308,8,2023-01-01,1.0,3251.54
1727,649,25,2023-01-17,2.0,4964.3
1728,694,32,2023-01-16,2.0,3131.82
1729,367,26,2023-01-09,3.0,227.08
1730,1,22,2023-02-22,4.0,135.61
1731,44,31,2023-03-14,4.0,1635.79
1732,739,43,2023-02-28,2.0,1019.13
1733,843,10,2023-01-09,3.0,4074.6
1734,98,12,2023-01-12,4.0,4231.79
1735,720,28,2023-02-10,4.0,1330.16
1736,265,6,2023-01-15,3.0,1661.94
1737,800,20,2023-03-07,3.0,1219.42
1738,783,5,2023-03-16,4.0,4546.49
1739,140,23,2023-01-11,4.0,2538.11
1740,481,9,2023-01-08,1.0,3297.88
1741,237,29,2023-02-24,1.0,2106.64
1742,974,16,2023-01-06,2.0,3173.52
1743,953,46,2023-02-22,4.0,1959.98
1744,904,22,2023-01-20,3.0,1731.41
1745,72,8,2023-02-08,3.0,3190.68
1746,667,20,2023-03-13,4.0,2975.76
1747,190,14,2023-02-03,2.0,1502.96
1748,268,39,2023-02-26,3.0,789.27
1749,321,37,2023-01-19,4.0,1874.45
1750,107,50,2023-03-12,4.0,2105.23
1751,232,34,2023-01-31,2.0,3161.99
1752,42,11,2023-03-23,4.0,4576.92
1753,702,40,2023-02-09,3.0,229.11
1754,883,33,2023-01-14,1.0,1256.12
1755,139,31,2023-03-22,2.0,1008.89
1756,615,44,2023-02-06,4.0,2536.36
1757,683,34,2023-02-13,2.0,2177.02
1758,863,50,2023-01-09,4.0,3658.74
1759,273,7,2023-02-27,1.0,1249.96
1760,481,49,2023-01-20,2.0,2992.77
1761,416,23,2023-02-19,4.0,4425.09
1762,506,46,2023-01-20,1.0,4557.85
1763,733,7,2023-02-05,3.0,4795.98
1764,725,25,2023-01-27,4.0,3877.64
1765,853,3,2023-03-13,1.0,4534.64
1766,424,38,2023-02-01,1.0,1210.93
1767,407,20,2023-01-01,2.0,1028.03
1768,568,34,2023-01-17,4.0,82.12
1769,390,49,2023-01-09,3.0,3548.88
1770,342,44,2023-03-25,4.0,4690.46
1771,946,44,2023-02-14,1.0,975.33
1772,614,30,2023-03-07,3.0,3202.87
1773,933,17,2023-02-01,1.0,3744.98
1774,493,10,2023-02-14,2.0,4641.69
1775,192,35,2023-01-09,4.0,3251.96
1776,499,20,2023-01-30,1.0,4852.95
1777,822,18,2023-03-25,1.0,1756.13
1778,712,45,2023-02-07,4.0,1782.15
1779,233,44,2023-03-01,3.0,2737.91
1780,945,27,2023-01-01,1.0,1948.33
1781,227,49,2023-01-05,4.0,57.06
1782,371,36,2023-03-04,2.0,3672.27
1783,139,23,2023-02-05,2.0,3771.0
1784,856,32,2023-03-06,4.0,3747.52
1785,817,10,2023-03-19,1.0,1757.85
1786,149,11,2023-03-14,4.0,2635.33
1787,115,38,2023-01-24,4.0,1831.87
1788,450,6,2023-01-04,1.0,129.38
1789,63,41,2023-03-19,3.0,2834.12
1790,104,47,2023-03-30,3.0,662.62
1791,851,34,2023-03-09,2.0,446.2
1792,871,36,2023-01-25,3.0,3789.72
1793,668,37,2023-03-15,4.0,97.06
1794,273,17,2023-01-07,1.0,4797.09
1795,6,40,2023-01-13,2.0,2600.51
1796,147,40,2023-03-09,3.0,4915.93
1797,184,12,2023-02-12,4.0,337.09
1798,998,21,2023-02-26,2.0,2938.47
1799,28,40,2023-02-05,1.0,1779.17
1800,962,19,2023-01-14,3.0,4225.24
1801,550,3,2023-03-23,4.0,1838.05
1802,119,18,2023-03-13,1.0,1339.41
1803,293,19,2023-01-27,4.0,4294.89
1804,371,47,2023-02-06,4.0,1904.53
1805,244,6,2023-03-28,4.0,133.32
1806,580,16,2023-03-12,1.0,1981.93
1807,726,8,2023-03-17,2.0,3289.89
1808,218,48,2023-01-25,4.0,1309.08
1809,177,18,2023-03-08,2.0,2188.34
1810,299,48,2023-03-31,2.0,330.74
1811,676,43,2023-01-04,3.0,2961.06
1812,58,39,2023-03-20,3.0,3793.66
1813,269,49,2023-03-15,2.0,2095.9
1814,308,49,2023-03-26,3.0,2130.15
1815,570,12,2023-01-16,3.0,487.0
1816,288,45,2023-01-19,2.0,1049.61
1817,977,10,2023-01-29,1.0,815.64
1818,105,7,2023-02-20,3.0,2434.35
1819,228,46,2023-01-18,3.0,2669.81
1820,247,1,2023-02-27,1.0,4747.25
1821,700,49,2023-02-13,1.0,412.5
1822,494,36,2023-01-16,1.0,3019.35
1823,83,21,2023-03-06,2.0,2656.17
1824,186,37,2023-01-02,1.0,2605.35
1825,252,24,2023-02-25,2.0,4372.14
1826,355,25,2023-03-20,4.0,1067.42
1827,750,7,2023-01-28,4.0,251.83
1828,872,42,2023-03-06,1.0,3377.74
1829,696,17,2023-01-05,1.0,1758.53
1830,796,29,2023-01-22,4.0,137.07
1831,897,30,2023-01-13,2.0,1294.3
1832,938,7,2023-03-06,2.0,1581.17
1833,210,33,2023-01-16,1.0,3103.35
1834,816,7,2023-03-27,1.0,904.3
1835,808,24,2023-03-05,1.0,2094.62
1836,609,11,2023-02-01,4.0,2438.25
1837,447,9,2023-03-21,3.0,2323.23
1838,460,12,2023-02-20,1.0,4871.01
1839,968,35,2023-03-20,2.0,275.25
1840,472,4,2023-02-27,3.0,4757.29
1841,720,36,2023-02-15,2.0,2930.59
1842,370,28,2023-02-21,3.0,3988.85
1843,900,13,2023-03-04,4.0,2180.44
1844,934,23,2023-03-17,3.0,2296.5
1845,492,19,2023-03-01,2.0,4402.67
1846,923,42,2023-03-06,3.0,4484.88
1847,137,37,2023-03-22,4.0,1231.51
1848,367,39,2023-02-24,2.0,1036.25
1849,912,24,2023-02-26,1.0,2506.36
1850,184,16,2023-03-12,3.0,4506.37
1851,588,33,2023-03-14,2.0,1645.66
1852,287,12,2023-03-27,3.0,3277.47
1853,472,34,2023-01-26,4.0,3555.35
1854,375,7,2023-01-12,2.0,3904.44
1855,654,11,2023-03-12,1.0,2841.43
1856,749,31,2023-02-15,1.0,2042.15
1857,537,29,2023-02-16,3.0,4836.73
1858,511,13,2023-03-20,4.0,3076.09
1859,802,31,2023-02-07,4.0,3656.4
1860,579,2,2023-01-21,3.0,1757.67
1861,250,39,2023-01-14,2.0,3366.25
1862,920,15,2023-01-02,2.0,1326.1
1863,510,11,2023-03-13,3.0,1263.23
1864,630,34,2023-03-11,2.0,3587.87
1865,73,39,2023-02-02,2.0,2630.9
1866,282,4,2023-01-06,2.0,3432.22
1867,916,11,2023-03-31,3.0,1383.72
1868,960,29,2023-02-06,1.0,3013.68
1869,360,2,2023-01-14,4.0,2247.47
1870,10,16,2023-02-06,1.0,3004.95
1871,211,39,2023-01-08,2.0,1489.85
1872,835,13,2023-03-18,,3591.48
1873,152,37,2023-01-13,4.0,4039.35
1874,5,17,2023-02-09,2.0,1336.59
1875,195,21,2023-02-27,4.0,1538.07
1876,954,44,2023-01-18,4.0,3322.71
1877,283,19,2023-02-26,1.0,3493.15
1878,464,7,2023-03-24,2.0,3535.29
1879,113,38,2023-02-07,4.0,3429.36
